Fecha_facturacion,SKU,Categoria,Unidades_facturadas,Precio_unitario,Monto_facturado
2024-11-10,HJ1073,"Tijeras de Podar",18,5817.36,104712.48
2024-11-10,HJ1073,"Tijeras de Podar",64,5817.36,372311.04
2024-11-10,HJ1074,"Tijeras de Podar",12,6686.84,80242.08
2024-11-10,HJ1074,"Tijeras de Podar",11,6686.84,73555.24
2024-11-10,HJ1075,"Tijeras de Podar",75,6850.06,513754.50
2024-11-10,HJ1075,"Tijeras de Podar",14,6850.06,95900.84
2024-11-10,HJ1075,"Tijeras de Podar",66,6850.06,452103.96
2024-11-10,HJ1076,"Tijeras de Podar",90,6844.75,616027.50
2024-11-10,HJ1076,"Tijeras de Podar",29,6844.75,198497.75
2024-11-10,HJ1076,"Tijeras de Podar",9,6844.75,61602.75
2024-11-10,HJ1076,"Tijeras de Podar",59,6844.75,403840.25
2024-11-10,HJ1081,"Tijeras de Podar",21,9364.69,196658.49
2024-11-10,HJ1081,"Tijeras de Podar",5,9364.69,46823.45
2024-11-10,HJ1082,"Tijeras de Podar",26,8510.19,221264.94
2024-11-10,HJ1082,"Tijeras de Podar",15,8510.19,127652.85
2024-11-10,HJ1083,"Tijeras de Podar",72,6475.29,466220.88
2024-11-10,HJ1083,"Tijeras de Podar",7,6475.29,45327.03
2024-11-10,HJ1083,"Tijeras de Podar",22,6475.29,142456.38
2024-11-10,HJ1083,"Tijeras de Podar",45,6475.29,291388.05
2024-11-10,HJ1083,"Tijeras de Podar",10,6475.29,64752.90
2024-11-10,HJ1084,"Tijeras de Podar",19,5590.19,106213.61
2024-11-10,HJ1084,"Tijeras de Podar",23,5590.19,128574.37
2024-11-10,HJ1084,"Tijeras de Podar",14,5590.19,78262.66
2024-11-10,HJ1084,"Tijeras de Podar",86,5590.19,480756.34
2024-11-10,HJ1084,"Tijeras de Podar",46,5590.19,257148.74
2024-11-10,HJ1085,"Tijeras de Podar",58,9428.16,546833.28
2024-11-10,HJ1085,"Tijeras de Podar",31,9428.16,292272.96
2024-11-10,HJ1085,"Tijeras de Podar",41,9428.16,386554.56
2024-11-10,HJ1087,"Tijeras de Podar",19,9992.73,189861.87
2024-11-10,HJ1087,"Tijeras de Podar",5,9992.73,49963.65
2024-11-10,HJ1087,"Tijeras de Podar",62,9992.73,619549.26
2024-11-10,HJ1089,"Tijeras de Podar",1,5164.10,5164.10
2024-11-10,HJ1089,"Tijeras de Podar",21,5164.10,108446.10
2024-11-10,HJ1089,"Tijeras de Podar",87,5164.10,449276.70
2024-11-10,HJ1090,"Tijeras de Podar",8,2622.38,20979.04
2024-11-10,HJ1090,"Tijeras de Podar",42,2622.38,110139.96
2024-11-10,HJ1090,"Tijeras de Podar",14,2622.38,36713.32
2024-11-10,HJ1093,"Tijeras de Podar",3,4580.16,13740.48
2024-11-10,HJ1093,"Tijeras de Podar",24,4580.16,109923.84
2024-11-10,HJ1093,"Tijeras de Podar",32,4580.16,146565.12
2024-11-10,HJ1093,"Tijeras de Podar",22,4580.16,100763.52
2024-11-11,HJ1058,"Tijeras de Podar",7,2381.44,16670.08
2024-11-11,HJ1061,"Tijeras de Podar",9,10688.34,96195.06
2024-11-11,HJ1061,"Tijeras de Podar",18,10688.34,192390.12
2024-11-11,HJ1063,"Tijeras de Podar",37,6605.54,244404.98
2024-11-11,HJ1063,"Tijeras de Podar",12,6605.54,79266.48
2024-11-11,HJ1063,"Tijeras de Podar",14,6605.54,92477.56
2024-11-11,HJ1063,"Tijeras de Podar",22,6605.54,145321.88
2024-11-11,HJ1063,"Tijeras de Podar",2,6605.54,13211.08
2024-11-11,HJ1065,"Tijeras de Podar",5,6688.34,33441.70
2024-11-11,HJ1065,"Tijeras de Podar",7,6688.34,46818.38
2024-11-11,HJ1065,"Tijeras de Podar",2,6688.34,13376.68
2024-11-11,HJ1065,"Tijeras de Podar",31,6688.34,207338.54
2024-11-11,HJ1069,"Tijeras de Podar",18,5145.87,92625.66
2024-11-11,HJ1069,"Tijeras de Podar",35,5145.87,180105.45
2024-11-11,HJ1069,"Tijeras de Podar",1,5145.87,5145.87
2024-11-11,HJ1069,"Tijeras de Podar",19,5145.87,97771.53
2024-11-11,HJ1070,"Tijeras de Podar",37,4972.94,183998.78
2024-11-11,HJ1071,"Tijeras de Podar",1,5189.07,5189.07
2024-11-11,HJ1071,"Tijeras de Podar",16,5189.07,83025.12
2024-11-11,HJ1071,"Tijeras de Podar",26,5189.07,134915.82
2024-11-11,HJ1072,"Tijeras de Podar",23,2765.87,63615.01
2024-11-11,HJ1073,"Tijeras de Podar",16,5817.36,93077.76
2024-11-11,HJ1073,"Tijeras de Podar",70,5817.36,407215.20
2024-11-11,HJ1073,"Tijeras de Podar",74,5817.36,430484.64
2024-11-11,HJ1074,"Tijeras de Podar",2,6686.84,13373.68
2024-11-11,HJ1074,"Tijeras de Podar",24,6686.84,160484.16
2024-11-11,HJ1075,"Tijeras de Podar",69,6850.06,472654.14
2024-11-11,HJ1075,"Tijeras de Podar",15,6850.06,102750.90
2024-11-11,HJ1075,"Tijeras de Podar",51,6850.06,349353.06
2024-11-11,HJ1081,"Tijeras de Podar",27,9364.69,252846.63
2024-11-11,HJ1081,"Tijeras de Podar",4,9364.69,37458.76
2024-11-11,HJ1082,"Tijeras de Podar",4,8510.19,34040.76
2024-11-11,HJ1083,"Tijeras de Podar",15,6475.29,97129.35
2024-11-11,HJ1083,"Tijeras de Podar",53,6475.29,343190.37
2024-11-11,HJ1084,"Tijeras de Podar",30,5590.19,167705.70
2024-11-11,HJ1084,"Tijeras de Podar",14,5590.19,78262.66
2024-11-11,HJ1085,"Tijeras de Podar",24,9428.16,226275.84
2024-11-11,HJ1087,"Tijeras de Podar",14,9992.73,139898.22
2024-11-11,HJ1087,"Tijeras de Podar",39,9992.73,389716.47
2024-11-11,HJ1087,"Tijeras de Podar",22,9992.73,219840.06
2024-11-11,HJ1089,"Tijeras de Podar",30,5164.10,154923.00
2024-11-11,HJ1090,"Tijeras de Podar",17,2622.38,44580.46
2024-11-11,HJ1090,"Tijeras de Podar",7,2622.38,18356.66
2024-11-11,HJ1090,"Tijeras de Podar",32,2622.38,83916.16
2024-11-11,HJ1093,"Tijeras de Podar",77,4580.16,352672.32
2024-11-11,HJ1093,"Tijeras de Podar",6,4580.16,27480.96
2024-11-11,HJ1093,"Tijeras de Podar",13,4580.16,59542.08
2024-11-11,HJ1005,"Palas",3,10480.54,31441.62
2024-11-11,HJ1005,"Palas",47,10480.54,492585.38
2024-11-11,HJ1006,"Palas",31,7840.81,243065.11
2024-11-11,HJ1006,"Palas",34,7840.81,266587.54
2024-11-11,HJ1010,"Palas",21,3407.02,71547.42
2024-11-11,HJ1010,"Palas",25,3407.02,85175.50
2024-11-11,HJ1011,"Palas",2,3220.32,6440.64
2024-11-11,HJ1011,"Palas",14,3220.32,45084.48
2024-11-11,HJ1011,"Palas",19,3220.32,61186.08
2024-11-11,HJ1011,"Palas",4,3220.32,12881.28
2024-11-11,HJ1011,"Palas",55,3220.32,177117.60
2024-11-11,HJ1011,"Palas",51,3220.32,164236.32
2024-11-11,HJ1013,"Palas",38,9652.53,366796.14
2024-11-11,HJ1013,"Palas",8,9652.53,77220.24
2024-11-11,HJ1013,"Palas",14,9652.53,135135.42
2024-11-11,HJ1014,"Palas",34,4522.07,153750.38
2024-11-11,HJ1014,"Palas",33,4522.07,149228.31
2024-11-11,HJ1016,"Palas",46,7410.70,340892.20
2024-11-11,HJ1016,"Palas",17,7410.70,125981.90
2024-11-11,HJ1016,"Palas",19,7410.70,140803.30
2024-11-11,HJ1016,"Palas",55,7410.70,407588.50
2024-11-11,HJ1020,"Palas",49,6086.55,298240.95
2024-11-11,HJ1020,"Palas",2,6086.55,12173.10
2024-11-11,HJ1023,"Palas",22,10555.43,232219.46
2024-11-11,HJ1025,"Palas",69,4007.94,276547.86
2024-11-11,HJ1025,"Palas",55,4007.94,220436.70
2024-11-11,HJ1025,"Palas",18,4007.94,72142.92
2024-11-11,HJ1025,"Palas",30,4007.94,120238.20
2024-11-11,HJ1029,"Palas",46,2556.25,117587.50
2024-11-11,HJ1029,"Palas",70,2556.25,178937.50
2024-11-11,HJ1029,"Palas",11,2556.25,28118.75
2024-11-11,HJ1029,"Palas",46,2556.25,117587.50
2024-11-11,HJ1030,"Palas",74,4973.31,368024.94
2024-11-11,HJ1030,"Palas",60,4973.31,298398.60
2024-11-11,HJ1030,"Palas",27,4973.31,134279.37
2024-11-11,HJ1030,"Palas",35,4973.31,174065.85
2024-11-11,HJ1034,"Palas",1,2500.08,2500.08
2024-11-11,HJ1034,"Palas",29,2500.08,72502.32
2024-11-11,HJ1034,"Palas",13,2500.08,32501.04
2024-11-11,HJ1034,"Palas",19,2500.08,47501.52
2024-11-11,HJ1034,"Palas",24,2500.08,60001.92
2024-11-11,HJ1039,"Palas",1,2330.93,2330.93
2024-11-11,HJ1039,"Palas",1,2330.93,2330.93
2024-11-11,HJ1041,"Palas",27,3217.55,86873.85
2024-11-11,HJ1045,"Palas",3,5461.97,16385.91
2024-11-11,HJ1045,"Palas",1,5461.97,5461.97
2024-11-11,HJ1045,"Palas",35,5461.97,191168.95
2024-11-11,HJ1046,"Palas",38,10249.40,389477.20
2024-11-11,HJ1046,"Palas",15,10249.40,153741.00
2024-11-11,HJ1046,"Palas",37,10249.40,379227.80
2024-11-11,HJ1048,"Palas",2,6797.55,13595.10
2024-11-11,HJ1048,"Palas",67,6797.55,455435.85
2024-11-11,HJ1048,"Palas",32,6797.55,217521.60
2024-11-11,HJ1052,"Tijeras de Podar",22,4435.54,97581.88
2024-11-11,HJ1052,"Tijeras de Podar",22,4435.54,97581.88
2024-11-11,HJ1181,"Pulverizadores",13,4205.86,54676.18
2024-11-11,HJ1181,"Pulverizadores",1,4205.86,4205.86
2024-11-11,HJ1183,"Pulverizadores",75,1183.98,88798.50
2024-11-11,HJ1183,"Pulverizadores",4,1183.98,4735.92
2024-11-11,HJ1183,"Pulverizadores",16,1183.98,18943.68
2024-11-11,HJ1183,"Pulverizadores",4,1183.98,4735.92
2024-11-11,HJ1183,"Pulverizadores",1,1183.98,1183.98
2024-11-11,HJ1183,"Pulverizadores",60,1183.98,71038.80
2024-11-11,HJ1183,"Pulverizadores",39,1183.98,46175.22
2024-11-11,HJ1186,"Pulverizadores",14,10888.56,152439.84
2024-11-11,HJ1186,"Pulverizadores",33,10888.56,359322.48
2024-11-11,HJ1186,"Pulverizadores",12,10888.56,130662.72
2024-11-11,HJ1189,"Pulverizadores",63,6510.18,410141.34
2024-11-11,HJ1190,"Pulverizadores",20,4256.05,85121.00
2024-11-11,HJ1191,"Pulverizadores",89,2071.37,184351.93
2024-11-11,HJ1191,"Pulverizadores",11,2071.37,22785.07
2024-11-11,HJ1191,"Pulverizadores",19,2071.37,39356.03
2024-11-11,HJ1191,"Pulverizadores",16,2071.37,33141.92
2024-11-11,HJ1191,"Pulverizadores",16,2071.37,33141.92
2024-11-11,HJ1195,"Pulverizadores",14,6487.17,90820.38
2024-11-11,HJ1195,"Pulverizadores",58,6487.17,376255.86
2024-11-11,HJ1195,"Pulverizadores",46,6487.17,298409.82
2024-11-11,HJ1196,"Pulverizadores",61,8564.84,522455.24
2024-11-11,HJ1197,"Pulverizadores",69,4326.79,298548.51
2024-11-11,HJ1197,"Pulverizadores",29,4326.79,125476.91
2024-11-11,HJ1197,"Pulverizadores",1,4326.79,4326.79
2024-11-11,HJ1140,"Rastrillos",20,4064.12,81282.40
2024-11-11,HJ1140,"Rastrillos",12,4064.12,48769.44
2024-11-11,HJ1140,"Rastrillos",40,4064.12,162564.80
2024-11-11,HJ1140,"Rastrillos",2,4064.12,8128.24
2024-11-11,HJ1141,"Rastrillos",20,9714.06,194281.20
2024-11-11,HJ1141,"Rastrillos",50,9714.06,485703.00
2024-11-11,HJ1141,"Rastrillos",1,9714.06,9714.06
2024-11-11,HJ1141,"Rastrillos",1,9714.06,9714.06
2024-11-11,HJ1143,"Rastrillos",66,8665.00,571890.00
2024-11-11,HJ1143,"Rastrillos",32,8665.00,277280.00
2024-11-11,HJ1144,"Rastrillos",15,2084.73,31270.95
2024-11-11,HJ1144,"Rastrillos",36,2084.73,75050.28
2024-11-11,HJ1144,"Rastrillos",61,2084.73,127168.53
2024-11-11,HJ1144,"Rastrillos",78,2084.73,162608.94
2024-11-11,HJ1145,"Rastrillos",18,1427.34,25692.12
2024-11-11,HJ1145,"Rastrillos",34,1427.34,48529.56
2024-11-11,HJ1145,"Rastrillos",39,1427.34,55666.26
2024-11-11,HJ1145,"Rastrillos",4,1427.34,5709.36
2024-11-11,HJ1145,"Rastrillos",12,1427.34,17128.08
2024-11-11,HJ1149,"Rastrillos",47,9651.63,453626.61
2024-11-11,HJ1149,"Rastrillos",50,9651.63,482581.50
2024-11-11,HJ1149,"Rastrillos",39,9651.63,376413.57
2024-11-11,HJ1151,"Pulverizadores",3,10837.65,32512.95
2024-11-11,HJ1151,"Pulverizadores",10,10837.65,108376.50
2024-11-11,HJ1151,"Pulverizadores",26,10837.65,281778.90
2024-11-11,HJ1151,"Pulverizadores",45,10837.65,487694.25
2024-11-11,HJ1153,"Pulverizadores",12,7175.29,86103.48
2024-11-11,HJ1153,"Pulverizadores",24,7175.29,172206.96
2024-11-11,HJ1154,"Pulverizadores",2,8804.40,17608.80
2024-11-11,HJ1155,"Pulverizadores",45,4985.35,224340.75
2024-11-11,HJ1155,"Pulverizadores",4,4985.35,19941.40
2024-11-11,HJ1155,"Pulverizadores",53,4985.35,264223.55
2024-11-11,HJ1155,"Pulverizadores",2,4985.35,9970.70
2024-11-11,HJ1155,"Pulverizadores",5,4985.35,24926.75
2024-11-11,HJ1155,"Pulverizadores",60,4985.35,299121.00
2024-11-11,HJ1156,"Pulverizadores",23,1961.60,45116.80
2024-11-11,HJ1156,"Pulverizadores",31,1961.60,60809.60
2024-11-11,HJ1156,"Pulverizadores",83,1961.60,162812.80
2024-11-11,HJ1156,"Pulverizadores",19,1961.60,37270.40
2024-11-11,HJ1160,"Pulverizadores",11,3473.11,38204.21
2024-11-11,HJ1160,"Pulverizadores",24,3473.11,83354.64
2024-11-11,HJ1160,"Pulverizadores",1,3473.11,3473.11
2024-11-11,HJ1165,"Pulverizadores",37,9673.49,357919.13
2024-11-11,HJ1165,"Pulverizadores",65,9673.49,628776.85
2024-11-11,HJ1165,"Pulverizadores",69,9673.49,667470.81
2024-11-11,HJ1167,"Pulverizadores",1,6339.08,6339.08
2024-11-11,HJ1167,"Pulverizadores",12,6339.08,76068.96
2024-11-11,HJ1167,"Pulverizadores",9,6339.08,57051.72
2024-11-11,HJ1167,"Pulverizadores",48,6339.08,304275.84
2024-11-11,HJ1167,"Pulverizadores",73,6339.08,462752.84
2024-11-11,HJ1167,"Pulverizadores",38,6339.08,240885.04
2024-11-11,HJ1167,"Pulverizadores",4,6339.08,25356.32
2024-11-11,HJ1167,"Pulverizadores",26,6339.08,164816.08
2024-11-11,HJ1167,"Pulverizadores",73,6339.08,462752.84
2024-11-11,HJ1167,"Pulverizadores",54,6339.08,342310.32
2024-11-11,HJ1169,"Pulverizadores",3,6793.69,20381.07
2024-11-11,HJ1169,"Pulverizadores",5,6793.69,33968.45
2024-11-11,HJ1169,"Pulverizadores",79,6793.69,536701.51
2024-11-11,HJ1169,"Pulverizadores",92,6793.69,625019.48
2024-11-11,HJ1170,"Pulverizadores",14,9463.51,132489.14
2024-11-11,HJ1170,"Pulverizadores",32,9463.51,302832.32
2024-11-11,HJ1170,"Pulverizadores",62,9463.51,586737.62
2024-11-11,HJ1170,"Pulverizadores",2,9463.51,18927.02
2024-11-11,HJ1172,"Pulverizadores",35,2109.55,73834.25
2024-11-11,HJ1172,"Pulverizadores",15,2109.55,31643.25
2024-11-11,HJ1174,"Pulverizadores",7,9991.04,69937.28
2024-11-11,HJ1174,"Pulverizadores",4,9991.04,39964.16
2024-11-11,HJ1174,"Pulverizadores",8,9991.04,79928.32
2024-11-11,HJ1174,"Pulverizadores",32,9991.04,319713.28
2024-11-11,HJ1174,"Pulverizadores",2,9991.04,19982.08
2024-11-11,HJ1174,"Pulverizadores",3,9991.04,29973.12
2024-11-11,HJ1176,"Pulverizadores",91,3219.39,292964.49
2024-11-11,HJ1176,"Pulverizadores",43,3219.39,138433.77
2024-11-11,HJ1177,"Pulverizadores",14,9324.43,130542.02
2024-11-11,HJ1177,"Pulverizadores",17,9324.43,158515.31
2024-11-11,HJ1177,"Pulverizadores",4,9324.43,37297.72
2024-11-11,HJ1177,"Pulverizadores",26,9324.43,242435.18
2024-11-11,HJ1177,"Pulverizadores",51,9324.43,475545.93
2024-11-11,HJ1177,"Pulverizadores",56,9324.43,522168.08
2024-11-11,HJ1097,"Tijeras de Podar",41,4417.70,181125.70
2024-11-11,HJ1097,"Tijeras de Podar",33,4417.70,145784.10
2024-11-11,HJ1098,"Tijeras de Podar",18,1268.96,22841.28
2024-11-11,HJ1098,"Tijeras de Podar",10,1268.96,12689.60
2024-11-11,HJ1098,"Tijeras de Podar",14,1268.96,17765.44
2024-11-11,HJ1098,"Tijeras de Podar",53,1268.96,67254.88
2024-11-11,HJ1099,"Tijeras de Podar",3,10597.03,31791.09
2024-11-11,HJ1099,"Tijeras de Podar",44,10597.03,466269.32
2024-11-11,HJ1099,"Tijeras de Podar",48,10597.03,508657.44
2024-11-11,HJ1103,"Rastrillos",24,7570.99,181703.76
2024-11-11,HJ1103,"Rastrillos",39,7570.99,295268.61
2024-11-11,HJ1103,"Rastrillos",24,7570.99,181703.76
2024-11-11,HJ1104,"Rastrillos",58,5476.93,317661.94
2024-11-11,HJ1104,"Rastrillos",5,5476.93,27384.65
2024-11-11,HJ1107,"Rastrillos",32,9920.31,317449.92
2024-11-11,HJ1108,"Rastrillos",11,4822.01,53042.11
2024-11-11,HJ1108,"Rastrillos",75,4822.01,361650.75
2024-11-11,HJ1109,"Rastrillos",10,8462.18,84621.80
2024-11-11,HJ1109,"Rastrillos",38,8462.18,321562.84
2024-11-11,HJ1109,"Rastrillos",36,8462.18,304638.48
2024-11-11,HJ1109,"Rastrillos",5,8462.18,42310.90
2024-11-11,HJ1112,"Rastrillos",1,3651.62,3651.62
2024-11-11,HJ1112,"Rastrillos",12,3651.62,43819.44
2024-11-11,HJ1112,"Rastrillos",75,3651.62,273871.50
2024-11-11,HJ1116,"Rastrillos",12,5349.92,64199.04
2024-11-11,HJ1116,"Rastrillos",20,5349.92,106998.40
2024-11-11,HJ1117,"Rastrillos",33,3138.81,103580.73
2024-11-11,HJ1122,"Rastrillos",15,2993.40,44901.00
2024-11-11,HJ1122,"Rastrillos",66,2993.40,197564.40
2024-11-11,HJ1122,"Rastrillos",2,2993.40,5986.80
2024-11-11,HJ1122,"Rastrillos",42,2993.40,125722.80
2024-11-11,HJ1124,"Rastrillos",4,1613.41,6453.64
2024-11-11,HJ1124,"Rastrillos",5,1613.41,8067.05
2024-11-11,HJ1124,"Rastrillos",46,1613.41,74216.86
2024-11-11,HJ1124,"Rastrillos",57,1613.41,91964.37
2024-11-11,HJ1124,"Rastrillos",31,1613.41,50015.71
2024-11-11,HJ1124,"Rastrillos",2,1613.41,3226.82
2024-11-11,HJ1127,"Rastrillos",62,5021.08,311306.96
2024-11-11,HJ1127,"Rastrillos",4,5021.08,20084.32
2024-11-11,HJ1127,"Rastrillos",29,5021.08,145611.32
2024-11-11,HJ1127,"Rastrillos",35,5021.08,175737.80
2024-11-11,HJ1127,"Rastrillos",43,5021.08,215906.44
2024-11-11,HJ1127,"Rastrillos",24,5021.08,120505.92
2024-11-11,HJ1130,"Rastrillos",42,2204.44,92586.48
2024-11-11,HJ1131,"Rastrillos",17,7916.59,134582.03
2024-11-11,HJ1131,"Rastrillos",6,7916.59,47499.54
2024-11-11,HJ1131,"Rastrillos",16,7916.59,126665.44
2024-11-11,HJ1132,"Rastrillos",3,1964.22,5892.66
2024-11-11,HJ1132,"Rastrillos",1,1964.22,1964.22
2024-11-11,HJ1133,"Rastrillos",4,10706.43,42825.72
2024-11-11,HJ1134,"Rastrillos",35,5399.84,188994.40
2024-11-11,HJ1134,"Rastrillos",5,5399.84,26999.20
2024-11-11,HJ1134,"Rastrillos",1,5399.84,5399.84
2024-11-11,HJ1135,"Rastrillos",6,1844.89,11069.34
2024-11-11,HJ1135,"Rastrillos",59,1844.89,108848.51
2024-11-11,HJ1138,"Rastrillos",52,6611.05,343774.60
2024-11-11,HJ1138,"Rastrillos",30,6611.05,198331.50
2024-11-11,HJ1139,"Rastrillos",59,9422.96,555954.64
2024-11-11,HJ1139,"Rastrillos",32,9422.96,301534.72
2024-11-11,HJ1139,"Rastrillos",41,9422.96,386341.36
2024-11-11,HJ1139,"Rastrillos",40,9422.96,376918.40
2024-11-12,HJ1097,"Tijeras de Podar",43,4417.70,189961.10
2024-11-12,HJ1097,"Tijeras de Podar",46,4417.70,203214.20
2024-11-12,HJ1097,"Tijeras de Podar",3,4417.70,13253.10
2024-11-12,HJ1098,"Tijeras de Podar",7,1268.96,8882.72
2024-11-12,HJ1098,"Tijeras de Podar",50,1268.96,63448.00
2024-11-12,HJ1098,"Tijeras de Podar",45,1268.96,57103.20
2024-11-12,HJ1099,"Tijeras de Podar",5,10597.03,52985.15
2024-11-12,HJ1099,"Tijeras de Podar",51,10597.03,540448.53
2024-11-12,HJ1099,"Tijeras de Podar",1,10597.03,10597.03
2024-11-12,HJ1100,"Rastrillos",29,6303.43,182799.47
2024-11-12,HJ1100,"Rastrillos",77,6303.43,485364.11
2024-11-12,HJ1103,"Rastrillos",27,7570.99,204416.73
2024-11-12,HJ1103,"Rastrillos",22,7570.99,166561.78
2024-11-12,HJ1104,"Rastrillos",47,5476.93,257415.71
2024-11-12,HJ1104,"Rastrillos",3,5476.93,16430.79
2024-11-12,HJ1107,"Rastrillos",71,9920.31,704342.01
2024-11-12,HJ1107,"Rastrillos",18,9920.31,178565.58
2024-11-12,HJ1108,"Rastrillos",23,4822.01,110906.23
2024-11-12,HJ1108,"Rastrillos",1,4822.01,4822.01
2024-11-12,HJ1108,"Rastrillos",23,4822.01,110906.23
2024-11-12,HJ1108,"Rastrillos",3,4822.01,14466.03
2024-11-12,HJ1109,"Rastrillos",15,8462.18,126932.70
2024-11-12,HJ1109,"Rastrillos",9,8462.18,76159.62
2024-11-12,HJ1109,"Rastrillos",10,8462.18,84621.80
2024-11-12,HJ1112,"Rastrillos",4,3651.62,14606.48
2024-11-12,HJ1112,"Rastrillos",5,3651.62,18258.10
2024-11-12,HJ1112,"Rastrillos",62,3651.62,226400.44
2024-11-12,HJ1113,"Rastrillos",9,3701.81,33316.29
2024-11-12,HJ1113,"Rastrillos",6,3701.81,22210.86
2024-11-12,HJ1113,"Rastrillos",8,3701.81,29614.48
2024-11-12,HJ1113,"Rastrillos",3,3701.81,11105.43
2024-11-12,HJ1113,"Rastrillos",1,3701.81,3701.81
2024-11-12,HJ1113,"Rastrillos",52,3701.81,192494.12
2024-11-12,HJ1116,"Rastrillos",70,5349.92,374494.40
2024-11-12,HJ1117,"Rastrillos",19,3138.81,59637.39
2024-11-12,HJ1117,"Rastrillos",6,3138.81,18832.86
2024-11-12,HJ1121,"Rastrillos",2,3850.73,7701.46
2024-11-12,HJ1121,"Rastrillos",3,3850.73,11552.19
2024-11-12,HJ1121,"Rastrillos",56,3850.73,215640.88
2024-11-12,HJ1121,"Rastrillos",37,3850.73,142477.01
2024-11-12,HJ1121,"Rastrillos",38,3850.73,146327.74
2024-11-12,HJ1122,"Rastrillos",42,2993.40,125722.80
2024-11-12,HJ1122,"Rastrillos",7,2993.40,20953.80
2024-11-12,HJ1124,"Rastrillos",2,1613.41,3226.82
2024-11-12,HJ1124,"Rastrillos",29,1613.41,46788.89
2024-11-12,HJ1124,"Rastrillos",7,1613.41,11293.87
2024-11-12,HJ1124,"Rastrillos",3,1613.41,4840.23
2024-11-12,HJ1127,"Rastrillos",41,5021.08,205864.28
2024-11-12,HJ1127,"Rastrillos",12,5021.08,60252.96
2024-11-12,HJ1130,"Rastrillos",5,2204.44,11022.20
2024-11-12,HJ1130,"Rastrillos",28,2204.44,61724.32
2024-11-12,HJ1130,"Rastrillos",85,2204.44,187377.40
2024-11-12,HJ1131,"Rastrillos",46,7916.59,364163.14
2024-11-12,HJ1131,"Rastrillos",1,7916.59,7916.59
2024-11-12,HJ1132,"Rastrillos",2,1964.22,3928.44
2024-11-12,HJ1133,"Rastrillos",29,10706.43,310486.47
2024-11-12,HJ1135,"Rastrillos",74,1844.89,136521.86
2024-11-12,HJ1135,"Rastrillos",20,1844.89,36897.80
2024-11-12,HJ1138,"Rastrillos",2,6611.05,13222.10
2024-11-12,HJ1138,"Rastrillos",40,6611.05,264442.00
2024-11-12,HJ1138,"Rastrillos",4,6611.05,26444.20
2024-11-12,HJ1139,"Rastrillos",11,9422.96,103652.56
2024-11-12,HJ1139,"Rastrillos",1,9422.96,9422.96
2024-11-12,HJ1139,"Rastrillos",27,9422.96,254419.92
2024-11-12,HJ1139,"Rastrillos",68,9422.96,640761.28
2024-11-12,HJ1139,"Rastrillos",4,9422.96,37691.84
2024-11-12,HJ1181,"Pulverizadores",43,4205.86,180851.98
2024-11-12,HJ1181,"Pulverizadores",40,4205.86,168234.40
2024-11-12,HJ1181,"Pulverizadores",55,4205.86,231322.30
2024-11-12,HJ1181,"Pulverizadores",19,4205.86,79911.34
2024-11-12,HJ1181,"Pulverizadores",5,4205.86,21029.30
2024-11-12,HJ1181,"Pulverizadores",14,4205.86,58882.04
2024-11-12,HJ1183,"Pulverizadores",4,1183.98,4735.92
2024-11-12,HJ1183,"Pulverizadores",4,1183.98,4735.92
2024-11-12,HJ1183,"Pulverizadores",9,1183.98,10655.82
2024-11-12,HJ1183,"Pulverizadores",23,1183.98,27231.54
2024-11-12,HJ1186,"Pulverizadores",71,10888.56,773087.76
2024-11-12,HJ1186,"Pulverizadores",24,10888.56,261325.44
2024-11-12,HJ1186,"Pulverizadores",81,10888.56,881973.36
2024-11-12,HJ1189,"Pulverizadores",31,6510.18,201815.58
2024-11-12,HJ1189,"Pulverizadores",10,6510.18,65101.80
2024-11-12,HJ1190,"Pulverizadores",6,4256.05,25536.30
2024-11-12,HJ1190,"Pulverizadores",19,4256.05,80864.95
2024-11-12,HJ1190,"Pulverizadores",4,4256.05,17024.20
2024-11-12,HJ1191,"Pulverizadores",76,2071.37,157424.12
2024-11-12,HJ1191,"Pulverizadores",38,2071.37,78712.06
2024-11-12,HJ1191,"Pulverizadores",19,2071.37,39356.03
2024-11-12,HJ1192,"Pulverizadores",1,5848.70,5848.70
2024-11-12,HJ1192,"Pulverizadores",52,5848.70,304132.40
2024-11-12,HJ1192,"Pulverizadores",21,5848.70,122822.70
2024-11-12,HJ1195,"Pulverizadores",4,6487.17,25948.68
2024-11-12,HJ1196,"Pulverizadores",11,8564.84,94213.24
2024-11-12,HJ1196,"Pulverizadores",12,8564.84,102778.08
2024-11-12,HJ1197,"Pulverizadores",51,4326.79,220666.29
2024-11-12,HJ1197,"Pulverizadores",14,4326.79,60575.06
2024-11-12,HJ1197,"Pulverizadores",6,4326.79,25960.74
2024-11-12,HJ1061,"Tijeras de Podar",3,10688.34,32065.02
2024-11-12,HJ1061,"Tijeras de Podar",46,10688.34,491663.64
2024-11-12,HJ1061,"Tijeras de Podar",51,10688.34,545105.34
2024-11-12,HJ1061,"Tijeras de Podar",9,10688.34,96195.06
2024-11-12,HJ1063,"Tijeras de Podar",29,6605.54,191560.66
2024-11-12,HJ1063,"Tijeras de Podar",3,6605.54,19816.62
2024-11-12,HJ1063,"Tijeras de Podar",17,6605.54,112294.18
2024-11-12,HJ1063,"Tijeras de Podar",18,6605.54,118899.72
